ret(t-2),ret(t-1),ret(t),norm,kk
-1.22905,0.586063,-0.069373,0.176979,
0.586063,-0.069373,0.596999,0.178722,
-0.069373,0.596999,0.506263,0.178502,
0.596999,0.506263,0.331111,0.177202,
0.506263,0.331111,0.307111,0.170978,
0.331111,0.307111,-0.281455,0.165464,
0.307111,-0.281455,-0.561879,0.163596,
-0.281455,-0.561879,-1.22433,0.169039,
-0.561879,-1.22433,-0.185741,0.121961,
-1.22433,-0.185741,0.920207,0.142906,
-0.185741,0.920207,-1.3493,0.14462,
0.920207,-1.3493,-0.9915,0.145247,
-1.3493,-0.9915,-0.236138,0.150491,
-0.9915,-0.236138,0.424573,0.161493,
-0.236138,0.424573,-1.31104,0.168477,
0.424573,-1.31104,-1.40622,0.168115,
-1.31104,-1.40622,0.065617,0.102108,
-1.40622,0.065617,-0.133112,0.104763,
0.065617,-0.133112,0.230991,0.0992096,
-0.133112,0.230991,-0.562796,0.0801181,
0.230991,-0.562796,-0.286649,0.0821485,
-0.562796,-0.286649,-1.70148,0.0850876,
-0.286649,-1.70148,0.382419,0.0787475,
-1.70148,0.382419,3.43439,0.0787475,
0.382419,3.43439,0.538156,0.0787475,
3.43439,0.538156,0.811786,0.0787475,
0.538156,0.811786,-0.533232,0.0751061,
0.811786,-0.533232,-1.48411,0.0725801,
-0.533232,-1.48411,-0.470495,0.0638736,
-1.48411,-0.470495,0.358583,0.09008,
-0.470495,0.358583,-0.70447,0.0945189,
0.358583,-0.70447,1.07433,0.0960887,
-0.70447,1.07433,1.89327,0.0861528,
1.07433,1.89327,-0.026783,0.0859958,
1.89327,-0.026783,0.044178,0.0844484,
-0.026783,0.044178,1.87667,0.0844484,
0.044178,1.87667,1.99634,0.0874723,
1.87667,1.99634,0.502844,0.0874723,
1.99634,0.502844,-0.897487,0.0858111,
0.502844,-0.897487,-1.08001,0.0887553,
-0.897487,-1.08001,0.950581,0.0687562,
-1.08001,0.950581,0.405097,0.0785126,
0.950581,0.405097,0.608028,0.099316,
0.405097,0.608028,0.856458,0.0971335,
0.608028,0.856458,-0.707029,0.107245,
0.856458,-0.707029,-0.804013,0.103541,
-0.707029,-0.804013,0.708333,0.119212,
-0.804013,0.708333,-0.261105,0.0950015,
0.708333,-0.261105,-0.681957,0.0683413,
-0.261105,-0.681957,-1.07239,0.0499305,
-0.681957,-1.07239,0.278177,0.0459672,
-1.07239,0.278177,0.533317,0.0472861,
0.278177,0.533317,9.395,0.053516,
0.533317,9.395,4.68831,0.0539553,
9.395,4.68831,-0.030047,0.052234,
4.68831,-0.030047,0.392948,0.0489587,
-0.030047,0.392948,1.56496,0.0526683,
0.392948,1.56496,13.6437,0.0604463,
1.56496,13.6437,3.16801,0.060426,
13.6437,3.16801,-0.797009,0.060426,
3.16801,-0.797009,2.39613,0.0602818,
-0.797009,2.39613,5.94444,0.0602818,
2.39613,5.94444,-6.30957,0.049904,
5.94444,-6.30957,1.73353,0.0472631,
-6.30957,1.73353,-0.243307,0.0332666,
1.73353,-0.243307,-3.11722,0.0332666,
-0.243307,-3.11722,1.59245,0.0332396,
-3.11722,1.59245,10.0048,0.0325528,
1.59245,10.0048,0.869671,0.10499,
10.0048,0.869671,1.6832,0.105248,
0.869671,1.6832,5.96162,0.155753,
1.6832,5.96162,-1.97192,0.155753,
5.96162,-1.97192,-0.483093,0.155753,
-1.97192,-0.483093,-3.10751,0.155753,
-0.483093,-3.10751,2.38025,0.299426,
-3.10751,2.38025,1.5221,0.299426,
2.38025,1.5221,1.81686,0.272031,
1.5221,1.81686,0.407414,0.273899,
1.81686,0.407414,-1.03137,0.205904,
0.407414,-1.03137,-6.632,0.205904,
-1.03137,-6.632,1.64427,0.199311,
-6.632,1.64427,0.223954,0.193246,
1.64427,0.223954,-1.16564,0.192628,
0.223954,-1.16564,1.87331,0.196825,
-1.16564,1.87331,-0.998216,0.200115,
1.87331,-0.998216,1.39278,0.215376,
-0.998216,1.39278,2.72654,0.396914,
1.39278,2.72654,2.48214,0.108659,
2.72654,2.48214,0.784588,0.106532,
2.48214,0.784588,0.776047,0.116571,
0.784588,0.776047,0.273761,0.116571,
0.776047,0.273761,4.78205,0.115094,
0.273761,4.78205,3.6966,0.422221,
4.78205,3.6966,3.20832,0.50958,
3.6966,3.20832,0.983897,0.487868,
3.20832,0.983897,-3.8353,0.487868,
0.983897,-3.8353,-5.21925,0.501984,
-3.8353,-5.21925,1.60979,0.559478,
-5.21925,1.60979,1.89502,0.458718,
1.60979,1.89502,4.39048,0.492772,
1.89502,4.39048,-1.21314,0.480736,
4.39048,-1.21314,3.98533,0.52954,
-1.21314,3.98533,0.453115,0.6358,
3.98533,0.453115,1.23155,0.366133,
0.453115,1.23155,1.02827,0.306024,
1.23155,1.02827,-3.53053,0.255092,
1.02827,-3.53053,4.42596,0.199971,
-3.53053,4.42596,-0.792968,0.199971,
4.42596,-0.792968,1.01512,0.199971,
-0.792968,1.01512,5.49047,0.218632,
1.01512,5.49047,2.2647,0.203218,
5.49047,2.2647,-1.23698,0.250252,
2.2647,-1.23698,1.90196,0.254179,
-1.23698,1.90196,-0.387489,0.16612,
1.90196,-0.387489,5.19003,0.275384,
-0.387489,5.19003,2.07005,0.45553,
5.19003,2.07005,-0.813165,0.410338,
2.07005,-0.813165,-0.64468,0.414066,
-0.813165,-0.64468,4.66199,0.396595,
-0.64468,4.66199,3.39009,0.362879,
4.66199,3.39009,0.58967,0.362787,
3.39009,0.58967,3.13012,0.280318,
0.58967,3.13012,-0.782411,0.300355,
3.13012,-0.782411,-7.42694,0.348294,
-0.782411,-7.42694,0.110231,0.429906,
-7.42694,0.110231,4.46772,0.398015,
0.110231,4.46772,-5.62661,0.430154,
4.46772,-5.62661,2.41673,0.435528,
-5.62661,2.41673,-6.95349,0.460799,
2.41673,-6.95349,-6.22365,0.412754,
-6.95349,-6.22365,8.17293,0.414331,
-6.22365,8.17293,4.17679,0.414331,
8.17293,4.17679,3.0588,0.487629,
4.17679,3.0588,0.816881,0.487469,
3.0588,0.816881,-0.706667,0.426469,
0.816881,-0.706667,0.761373,0.385078,
-0.706667,0.761373,-4.16604,0.377745,
0.761373,-4.16604,-1.09643,0.704289,
-4.16604,-1.09643,0.558163,1.54558,
-1.09643,0.558163,2.77538,1.88139,
0.558163,2.77538,1.38159,1.7088,
2.77538,1.38159,2.84142,1.47097,
1.38159,2.84142,1.41839,1.60025,
2.84142,1.41839,-4.76766,1.60025,
1.41839,-4.76766,-4.84163,1.57205,
-4.76766,-4.84163,1.31156,1.69631,
-4.84163,1.31156,-0.590601,1.54937,
1.31156,-0.590601,-2.23385,0.757712,
-0.590601,-2.23385,5.24094,0.757712,
-2.23385,5.24094,-3.57263,1.11109,
5.24094,-3.57263,-2.18444,1.11109,
-3.57263,-2.18444,2.98524,1.2338,
-2.18444,2.98524,1.13761,1.23378,
2.98524,1.13761,-0.079026,1.17448,
1.13761,-0.079026,0.587026,0.906902,
-0.079026,0.587026,1.60602,1.14618,
0.587026,1.60602,-0.815063,1.17195,
1.60602,-0.815063,2.29578,0.806692,
-0.815063,2.29578,15.7583,0.804168,
2.29578,15.7583,5.67437,0.804168,
15.7583,5.67437,-3.28918,0.8023,
5.67437,-3.28918,-1.20506,0.79393,
-3.28918,-1.20506,-4.86137,0.84081,
-1.20506,-4.86137,3.53014,0.774563,
-4.86137,3.53014,3.34962,0.812372,
3.53014,3.34962,-5.10256,0.815743,
3.34962,-5.10256,3.33855,0.982845,
-5.10256,3.33855,-1.57248,1.36588,
3.33855,-1.57248,-2.0871,1.30318,
-1.57248,-2.0871,-3.12238,1.353,
-2.0871,-3.12238,0.375852,1.354,
-3.12238,0.375852,2.90545,1.02617,
0.375852,2.90545,0.650455,1.1002,
2.90545,0.650455,-1.24337,1.06913,
0.650455,-1.24337,0.997937,1.19585,
-1.24337,0.997937,-2.3692,0.871117,
0.997937,-2.3692,-5.44829,0.77961,
-2.3692,-5.44829,-2.27521,0.651258,
-5.44829,-2.27521,-6.63834,0.609738,
-2.27521,-6.63834,4.45865,0.609738,
-6.63834,4.45865,-0.994144,0.609738,
4.45865,-0.994144,-1.56434,0.577522,
-0.994144,-1.56434,-4.8204,0.577522,
-1.56434,-4.8204,-2.08363,0.800109,
-4.8204,-2.08363,0.010356,0.800109,
-2.08363,0.010356,5.38425,0.803978,
0.010356,5.38425,-4.25411,0.852071,
5.38425,-4.25411,1.20635,1.29621,
-4.25411,1.20635,2.90595,1.43652,
1.20635,2.90595,-1.53979,1.43385,
2.90595,-1.53979,3.72595,1.9965,
-1.53979,3.72595,1.00045,1.90695,
3.72595,1.00045,1.04842,1.90695,
1.00045,1.04842,0.484495,1.89663,
1.04842,0.484495,-0.601922,1.88403,
0.484495,-0.601922,3.24589,1.8938,
-0.601922,3.24589,1.56757,1.79641,
3.24589,1.56757,0.013445,1.98244,
1.56757,0.013445,3.33803,1.90195,
0.013445,3.33803,4.54021,1.81393,
3.33803,4.54021,-5.14089,1.81393,
4.54021,-5.14089,-0.046526,1.46077,
-5.14089,-0.046526,-2.2115,1.76107,
-0.046526,-2.2115,0.798761,1.69019,
-2.2115,0.798761,-0.142215,1.35768,
0.798761,-0.142215,-1.56826,1.36801,
-0.142215,-1.56826,-1.5232,1.1924,
-1.56826,-1.5232,0.200435,1.48287,
-1.5232,0.200435,0.524292,1.3373,
0.200435,0.524292,3.00319,1.28298,
0.524292,3.00319,1.28628,1.28298,
3.00319,1.28628,-1.0458,0.773869,
1.28628,-1.0458,0.1091,0.569405,
-1.0458,0.1091,-0.676974,0.450544,
0.1091,-0.676974,1.57561,0.452683,
-0.676974,1.57561,1.89684,0.514125,
1.57561,1.89684,0.882553,0.518921,
1.89684,0.882553,2.29186,0.651279,
0.882553,2.29186,5.98006,0.650894,
2.29186,5.98006,-0.771855,0.572665,
5.98006,-0.771855,8.34742,0.572665,
-0.771855,8.34742,0.601055,0.610782,
8.34742,0.601055,0.094772,0.602594,
0.601055,0.094772,0.335737,0.56323,
0.094772,0.335737,2.65231,0.574254,
0.335737,2.65231,1.61869,0.596177,
2.65231,1.61869,2.828,0.599524,
1.61869,2.828,1.82294,0.604331,
2.828,1.82294,-5.93237,0.597675,
1.82294,-5.93237,-0.166792,0.780633,
-5.93237,-0.166792,1.6317,0.911588,
-0.166792,1.6317,0.003943,0.722371,
1.6317,0.003943,-0.65925,0.746496,
0.003943,-0.65925,-0.313173,0.704201,
-0.65925,-0.313173,2.90473,0.559261,
-0.313173,2.90473,0.864907,0.594622,
2.90473,0.864907,1.61489,0.587632,
0.864907,1.61489,1.39011,0.313653,
1.61489,1.39011,6.97806,0.289942,
1.39011,6.97806,2.07444,0.309728,
6.97806,2.07444,2.27561,0.309728,
2.07444,2.27561,2.59608,0.328554,
2.27561,2.59608,-1.72703,0.302616,
2.59608,-1.72703,-0.389238,0.229798,
-1.72703,-0.389238,1.02763,0.249198,
-0.389238,1.02763,-32.2949,0.249198,
1.02763,-32.2949,-1.68498,0.249198,
-32.2949,-1.68498,4.14234,0.180286,
-1.68498,4.14234,7.11716,0.159998,
4.14234,7.11716,-6.856,0.159998,
7.11716,-6.856,4.02412,0.496421,
-6.856,4.02412,1.56431,0.496409,
4.02412,1.56431,7.08547,0.494183,
1.56431,7.08547,5.47088,0.70221,
7.08547,5.47088,-1.79206,0.860914,
5.47088,-1.79206,4.26517,0.54144,
-1.79206,4.26517,0.131009,0.801831,
4.26517,0.131009,0.711061,0.870394,
0.131009,0.711061,-2.66979,0.880436,
0.711061,-2.66979,-0.029188,0.879149,
-2.66979,-0.029188,-2.20932,0.879149,
-0.029188,-2.20932,2.07973,1.00754,
-2.20932,2.07973,4.97096,1.06838,
2.07973,4.97096,0.41062,0.954175,
4.97096,0.41062,6.49617,0.93133,
0.41062,6.49617,2.99612,0.776666,
6.49617,2.99612,-0.030068,0.715296,
2.99612,-0.030068,-3.84827,0.696039,
-0.030068,-3.84827,-7.51008,0.799319,
-3.84827,-7.51008,3.96455,0.895994,
-7.51008,3.96455,-1.37077,0.895994,
3.96455,-1.37077,0.098696,1.08469,
-1.37077,0.098696,2.88202,1.08469,
0.098696,2.88202,-4.80711,1.34842,
2.88202,-4.80711,-52.3628,1.29793,
-4.80711,-52.3628,-39.5283,5.71685,
-52.3628,-39.5283,2.19683,5.83822,
-39.5283,2.19683,15.0502,5.85129,
2.19683,15.0502,-3.73795,5.58373,
15.0502,-3.73795,-0.523385,5.56651,
-3.73795,-0.523385,-18.7003,5.40146,
-0.523385,-18.7003,3.10734,5.32509,
-18.7003,3.10734,7.22123,5.61115,
3.10734,7.22123,4.09605,5.68072,
7.22123,4.09605,3.67288,5.59992,
4.09605,3.67288,4.49299,5.87394,
3.67288,4.49299,-10.2983,5.9488,
4.49299,-10.2983,-5.31056,6.17796,
-10.2983,-5.31056,8.37222,6.08714,
-5.31056,8.37222,2.75306,6.07633,
8.37222,2.75306,-0.33953,6.62115,
2.75306,-0.33953,-15.0136,6.19892,
-0.33953,-15.0136,5.80219,6.42446,
-15.0136,5.80219,-10.6497,6.94948,
5.80219,-10.6497,2.02897,8.58298,
-10.6497,2.02897,4.21756,13.1215,
2.02897,4.21756,4.49618,6.59554,
4.21756,4.49618,2.87782,6.70184,
4.49618,2.87782,-6.15218,6.06642,
2.87782,-6.15218,-1.45202,5.4956,
-6.15218,-1.45202,5.80638,3.01017,
-1.45202,5.80638,2.35907,3.55707,
5.80638,2.35907,4.09757,3.05459,
2.35907,4.09757,4.78135,3.05459,
4.09757,4.78135,3.52733,2.89697,
4.78135,3.52733,4.80322,2.89339,
3.52733,4.80322,8.87102,3.38568,
4.80322,8.87102,-1.77786,3.67921,
8.87102,-1.77786,-0.538613,3.8213,
-1.77786,-0.538613,-2.83202,3.91363,
-0.538613,-2.83202,-0.730727,3.60375,
-2.83202,-0.730727,-0.849454,3.56096,
-0.730727,-0.849454,2.86239,3.68778,
-0.849454,2.86239,4.5451,4.01515,
2.86239,4.5451,3.85632,4.01515,
4.5451,3.85632,0.969871,3.96759,
3.85632,0.969871,-2.1832,4.79557,
0.969871,-2.1832,8.28562,4.77846,
-2.1832,8.28562,3.93096,4.61674,
8.28562,3.93096,-2.70687,3.76803,
3.93096,-2.70687,-3.89419,2.22936,
-2.70687,-3.89419,-3.73167,2.37025,
-3.89419,-3.73167,2.35604,2.53755,
-3.73167,2.35604,0.893605,1.52592,
2.35604,0.893605,-1.03917,1.0278,
0.893605,-1.03917,-0.732155,1.5607,
-1.03917,-0.732155,0.881889,1.5607,
-0.732155,0.881889,3.43583,1.18326,
0.881889,3.43583,0.860892,0.496521,
3.43583,0.860892,1.97678,0.688687,
0.860892,1.97678,-1.11968,0.572682,
1.97678,-1.11968,-1.63811,0.486267,
-1.11968,-1.63811,1.01578,0.492492,
-1.63811,1.01578,-3.92808,0.497934,
1.01578,-3.92808,-0.68521,0.481541,
-3.92808,-0.68521,-0.113255,0.481541,
-0.68521,-0.113255,-1.16242,0.558425,
-0.113255,-1.16242,-2.02111,0.581105,
-1.16242,-2.02111,-3.32325,0.581105,
-2.02111,-3.32325,-2.03014,0.681759,
-3.32325,-2.03014,3.15418,0.680778,
-2.03014,3.15418,0.82845,0.607493,
3.15418,0.82845,1.73061,0.604704,
0.82845,1.73061,1.06218,0.601658,
1.73061,1.06218,-0.810381,0.557807,
1.06218,-0.810381,1.90614,0.625324,
-0.810381,1.90614,-5.85109,0.656858,
1.90614,-5.85109,-1.68274,0.657456,
-5.85109,-1.68274,1.52507,0.695851,
-1.68274,1.52507,1.14549,0.653157,
1.52507,1.14549,-3.17915,0.653157,
1.14549,-3.17915,0.39051,0.643694,
-3.17915,0.39051,-0.515076,0.651886,
0.39051,-0.515076,-2.4389,0.560136,
-0.515076,-2.4389,3.1585,0.560136,
-2.4389,3.1585,0.163788,0.560136,
3.1585,0.163788,0.366265,0.477488,
0.163788,0.366265,-0.596325,0.450034,
0.366265,-0.596325,0.275734,0.439177,
-0.596325,0.275734,2.81468,0.387601,
0.275734,2.81468,1.24624,0.245262,
2.81468,1.24624,1.09835,0.217126,
1.24624,1.09835,1.03347,0.218875,
1.09835,1.03347,-0.596089,0.240266,
1.03347,-0.596089,-0.544421,0.229021,
-0.596089,-0.544421,-15.3034,0.229021,
-0.544421,-15.3034,-0.500625,0.229021,
-15.3034,-0.500625,3.44697,0.229021,
-0.500625,3.44697,0.952,0.229021,
3.44697,0.952,0.894789,0.229021,
0.952,0.894789,1.47672,0.240553,
0.894789,1.47672,-2.21884,0.216612,
1.47672,-2.21884,1.4267,0.196833,
-2.21884,1.4267,0.389375,0.190717,
1.4267,0.389375,-0.315551,0.158847,
0.389375,-0.315551,2.45827,0.143811,
-0.315551,2.45827,2.01611,0.15906,
2.45827,2.01611,-2.5918,0.151053,
2.01611,-2.5918,0.188596,0.166489,
-2.5918,0.188596,1.44423,0.195648,
0.188596,1.44423,1.2366,0.195587,
1.44423,1.2366,-0.375935,0.192014,
1.2366,-0.375935,-3.12408,0.320896,
-0.375935,-3.12408,-0.806016,0.548282,
-3.12408,-0.806016,0.768604,0.526961,
-0.806016,0.768604,-2.5625,0.525232,
0.768604,-2.5625,1.71155,0.490351,
-2.5625,1.71155,6.10451,0.43329,
1.71155,6.10451,-0.243631,0.259068,
6.10451,-0.243631,10.7129,0.259067,
-0.243631,10.7129,3.29046,0.118635,
10.7129,3.29046,-0.64006,0.0972124,
3.29046,-0.64006,-5.13847,0.0972124,
-0.64006,-5.13847,-3.84989,0.0972144,
-5.13847,-3.84989,-0.254856,0.0972144,
-3.84989,-0.254856,2.73869,0.0856353,
-0.254856,2.73869,1.48418,0.0856353,
2.73869,1.48418,0.132697,0.0770056,
1.48418,0.132697,-0.951311,0.0777402,
0.132697,-0.951311,-1.24782,0.288386,
-0.951311,-1.24782,-1.14508,0.302945,
-1.24782,-1.14508,-1.20357,0.264961,
-1.14508,-1.20357,3.22229,0.199998,
-1.20357,3.22229,1.80415,0.190102,
3.22229,1.80415,-1.16223,0.371218,
1.80415,-1.16223,0.301168,0.332243,
-1.16223,0.301168,0.469462,0.218153,
0.301168,0.469462,-0.529514,0.210761,
0.469462,-0.529514,-1.1806,0.247069,
-0.529514,-1.1806,-0.995382,0.298487,
-1.1806,-0.995382,0.880643,0.268027,
-0.995382,0.880643,-1.66642,0.265502,
0.880643,-1.66642,-2.3028,0.267717,
-1.66642,-2.3028,2.07694,0.29307,
-2.3028,2.07694,1.04186,0.390963,
2.07694,1.04186,-2.11171,0.335004,
1.04186,-2.11171,1.22161,0.358006,
-2.11171,1.22161,0.785245,0.321169,
1.22161,0.785245,3.40146,0.321169,
0.785245,3.40146,-0.169426,0.332229,
3.40146,-0.169426,-1.32464,0.305854,
-0.169426,-1.32464,0.39928,0.244613,
-1.32464,0.39928,-1.35465,0.248998,
0.39928,-1.35465,0.468534,0.250117,
-1.35465,0.468534,0.138379,0.276638,
0.468534,0.138379,2.55423,0.275213,
0.138379,2.55423,0.237885,0.266666,
2.55423,0.237885,0.402677,0.305246,
0.237885,0.402677,-0.91511,0.325168,
0.402677,-0.91511,0.12751,0.268487,
-0.91511,0.12751,0.96887,0.293735,
0.12751,0.96887,6.2824,0.291323,
0.96887,6.2824,3.66655,0.272655,
6.2824,3.66655,-1.02656,0.272655,
3.66655,-1.02656,0.520386,0.294002,
-1.02656,0.520386,0.288457,0.302464,
0.520386,0.288457,-2.52685,0.303873,
0.288457,-2.52685,3.2022,0.377242,
-2.52685,3.2022,1.5121,0.371733,
3.2022,1.5121,-1.1771,0.345125,
1.5121,-1.1771,-0.88456,0.346185,
-1.1771,-0.88456,0.730634,0.346185,
-0.88456,0.730634,0.856148,0.30898,
0.730634,0.856148,0.847133,0.340976,
0.856148,0.847133,8.17165,0.340976,
0.847133,8.17165,1.7994,0.313307,
8.17165,1.7994,1.43464,0.350123,
1.7994,1.43464,1.60038,0.290211,
1.43464,1.60038,0.908226,0.438977,
1.60038,0.908226,-2.07029,0.386424,
0.908226,-2.07029,-3.28687,0.386424,
-2.07029,-3.28687,0.12809,0.370652,
-3.28687,0.12809,0.379567,0.32657,
0.12809,0.379567,1.17889,0.267108,
0.379567,1.17889,1.99032,0.265333,
1.17889,1.99032,-0.308522,0.196311,
1.99032,-0.308522,-1.37502,0.239518,
-0.308522,-1.37502,0.718584,0.223214,
-1.37502,0.718584,0.150985,0.19947,
0.718584,0.150985,-1.10494,0.188732,
0.150985,-1.10494,3.82895,0.275592,
-1.10494,3.82895,-1.47085,0.257514,
3.82895,-1.47085,3.55049,0.271553,
-1.47085,3.55049,4.68716,0.329237,
3.55049,4.68716,-8.19481,0.329237,
4.68716,-8.19481,3.52824,0.329894,
-8.19481,3.52824,7.01818,0.259727,
3.52824,7.01818,8.81148,0.283048,
7.01818,8.81148,0.707532,0.742483,
8.81148,0.707532,0.167881,0.717312,
0.707532,0.167881,-1.37152,0.700016,
0.167881,-1.37152,-1.30697,0.700016,
-1.37152,-1.30697,-0.582879,0.699428,
-1.30697,-0.582879,3.1193,0.699428,
-0.582879,3.1193,2.5833,0.697068,
3.1193,2.5833,-0.234519,0.635164,
2.5833,-0.234519,-2.27601,0.641151,
-0.234519,-2.27601,-2.38302,0.601058,
-2.27601,-2.38302,-0.583837,0.59211,
-2.38302,-0.583837,2.61451,0.644569,
-0.583837,2.61451,2.829,0.50638,
2.61451,2.829,2.26208,0.453299,
2.829,2.26208,3.83064,0.437173,
2.26208,3.83064,-1.64435,0.134437,
3.83064,-1.64435,-0.457664,0.136681,
-1.64435,-0.457664,1.74531,0.136681,
-0.457664,1.74531,-2.10218,0.136681,
1.74531,-2.10218,2.07191,0.193102,
-2.10218,2.07191,-3.84758,0.187115,
2.07191,-3.84758,-0.870303,0.174907,
-3.84758,-0.870303,0.210303,0.304357,
-0.870303,0.210303,-3.84267,0.32535,
0.210303,-3.84267,2.44163,0.322045,
-3.84267,2.44163,3.94693,0.32395,
2.44163,3.94693,0.534109,0.380378,
3.94693,0.534109,-2.29813,0.381867,
0.534109,-2.29813,-2.47114,0.443587,
-2.29813,-2.47114,1.03842,0.45873,
-2.47114,1.03842,0.096137,0.380275,
1.03842,0.096137,-5.3659,0.40038,
0.096137,-5.3659,0.658427,0.628552,
-5.3659,0.658427,-1.84133,0.61336,
0.658427,-1.84133,-2.42012,0.590301,
-1.84133,-2.42012,2.25021,0.685505,
-2.42012,2.25021,-2.22634,0.707584,
2.25021,-2.22634,1.32894,1.06067,
-2.22634,1.32894,1.78517,1.30015,
1.32894,1.78517,1.62011,1.23144,
1.78517,1.62011,3.78812,1.50913,
1.62011,3.78812,-2.33123,1.74408,
3.78812,-2.33123,1.40533,1.6159,
-2.33123,1.40533,-0.135556,1.7647,
1.40533,-0.135556,-3.59022,1.82644,
-0.135556,-3.59022,-6.46542,1.75621,
-3.59022,-6.46542,-0.737492,1.75621,
-6.46542,-0.737492,1.88648,1.75621,
-0.737492,1.88648,0.600477,1.58639,
1.88648,0.600477,0.23229,1.49954,
0.600477,0.23229,0.770516,1.18997,
0.23229,0.770516,-1.93533,1.08445,
0.770516,-1.93533,-2.55549,1.01067,
-1.93533,-2.55549,0.6764,1.04775,
-2.55549,0.6764,1.63824,1.43557,
0.6764,1.63824,3.11443,1.5817,
1.63824,3.11443,-1.061,1.41565,
3.11443,-1.061,-1.73952,1.25146,
-1.061,-1.73952,-0.470084,0.992173,
-1.73952,-0.470084,-1.13956,0.922558,
-0.470084,-1.13956,-2.89592,0.952223,
-1.13956,-2.89592,1.73547,0.911486,
-2.89592,1.73547,0.999655,0.909982,
1.73547,0.999655,2.38099,0.86035,
0.999655,2.38099,1.92311,0.870532,
2.38099,1.92311,7.23945,0.870532,
1.92311,7.23945,0.876612,0.83716,
7.23945,0.876612,-2.61788,0.730882,
0.876612,-2.61788,-1.73543,0.791276,
-2.61788,-1.73543,-0.6737,0.694654,
-1.73543,-0.6737,2.83295,0.870098,
-0.6737,2.83295,0.744674,0.607836,
2.83295,0.744674,2.09201,0.613185,
0.744674,2.09201,1.24479,0.597562,
2.09201,1.24479,-2.3433,0.4624,
1.24479,-2.3433,0.400596,0.479178,
-2.3433,0.400596,1.10863,0.264266,
0.400596,1.10863,-0.317045,0.284671,
1.10863,-0.317045,-1.11233,0.290785,
-0.317045,-1.11233,0.156432,0.50958,
-1.11233,0.156432,17.6298,0.456233,
0.156432,17.6298,1.44158,0.456233,
17.6298,1.44158,1.63588,0.456233,
1.44158,1.63588,-2.68787,0.447964,
1.63588,-2.68787,1.0718,0.444194,
-2.68787,1.0718,0.254231,0.25423,
1.0718,0.254231,1.99431,0.280993,
0.254231,1.99431,9.34175,0.310812,
1.99431,9.34175,-1.95119,0.294085,
9.34175,-1.95119,1.51744,0.39722,
-1.95119,1.51744,2.84298,0.41292,
1.51744,2.84298,3.56005,0.41292,
2.84298,3.56005,10.1972,0.275711,
3.56005,10.1972,4.55949,0.309586,
10.1972,4.55949,0.402747,0.302422,
4.55949,0.402747,-4.08434,0.302422,
0.402747,-4.08434,-7.93425,0.302422,
-4.08434,-7.93425,1.24178,0.302422,
-7.93425,1.24178,5.75146,0.228498,
1.24178,5.75146,8.06868,0.622906,
5.75146,8.06868,-1.48439,1.19996,
8.06868,-1.48439,0.397054,1.18181,
-1.48439,0.397054,0.5116,1.05506,
0.397054,0.5116,5.02364,1.07161,
0.5116,5.02364,5.28673,0.780929,
5.02364,5.28673,-3.48508,0.543761,
5.28673,-3.48508,-3.1111,0.928404,
-3.48508,-3.1111,-4.8414,1.0803,
-3.1111,-4.8414,-0.19065,1.13404,
-4.8414,-0.19065,-1.3033,1.06111,
-0.19065,-1.3033,-5.14594,1.16996,
-1.3033,-5.14594,5.36499,1.11004,
-5.14594,5.36499,-1.46174,1.10818,
5.36499,-1.46174,-0.108927,1.0943,
-1.46174,-0.108927,-1.6778,0.965272,
-0.108927,-1.6778,5.75035,0.917509,
-1.6778,5.75035,3.80452,0.554782,
5.75035,3.80452,1.71643,0.402257,
3.80452,1.71643,4.03762,0.406668,
1.71643,4.03762,1.31307,0.325494,
4.03762,1.31307,4.67286,0.325659,
1.31307,4.67286,-3.51729,0.358921,
4.67286,-3.51729,3.75532,0.393001,
-3.51729,3.75532,5.79246,0.442151,
3.75532,5.79246,0.886009,0.765021,
5.79246,0.886009,2.99328,1.13222,
0.886009,2.99328,-5.66059,1.13222,
2.99328,-5.66059,-3.46883,1.24868,
-5.66059,-3.46883,1.61306,1.85452,
-3.46883,1.61306,-1.7913,1.81192,
1.61306,-1.7913,1.11994,1.884,
-1.7913,1.11994,-0.292196,1.87834,
1.11994,-0.292196,-5.11374,1.79009,
-0.292196,-5.11374,0.130798,3.43336,
-5.11374,0.130798,2.54548,4.17943,
0.130798,2.54548,0.213596,4.3902,
2.54548,0.213596,0.564388,3.49616,
0.213596,0.564388,6.32535,3.43361,
0.564388,6.32535,2.97264,3.51665,
6.32535,2.97264,-3.26629,3.81168,
2.97264,-3.26629,9.01331,3.95773,
-3.26629,9.01331,7.22669,3.66742,
9.01331,7.22669,1.18699,3.76787,
7.22669,1.18699,-3.7237,3.76787,
1.18699,-3.7237,5.47325,3.68504,
-3.7237,5.47325,-1.56754,2.74296,
5.47325,-1.56754,1.13333,3.03172,
-1.56754,1.13333,6.47607,3.28275,
1.13333,6.47607,-0.766928,3.41998,
6.47607,-0.766928,2.6908,3.41998,
-0.766928,2.6908,-3.27414,2.54336,
2.6908,-3.27414,16.8705,2.54336,
-3.27414,16.8705,8.10583,2.55757,
16.8705,8.10583,-0.35619,2.85371,
8.10583,-0.35619,-4.96834,4.10103,
-0.35619,-4.96834,3.30587,4.09824,
-4.96834,3.30587,11.491,3.82488,
3.30587,11.491,14.384,3.82176,
11.491,14.384,-0.975987,3.26436,
14.384,-0.975987,0.468664,3.3002,
